UserID,Age,Gender,SweetLike,MentholLike,PodsPerWeek,SubscribeIntent,FlavourFamilies,PurchaseChannel,SignupChannel,DeviceUsed,AvgSessionTimeMin,ReferralCount,ReorderRate,FeedbackSubmitted,SubscriptionTenure,FlavourExplorationRate,LastTopRatedFlavour,PrimaryFlavourNote,NicotineToleranceLevel,AvgPodsPerOrder,SleepHours,StressLevelScale,LastMood,IsWeekend,FlavorBuzzScore,LastMentionSpike,IsLimitedEdition,SocialMentions_30D,FlavourFamilyTrend,NicotineGoal,CountryRegCode,OverLimitWarning
413,30,Male,2,4,10,0,"Menthol,Fruity,Spice",Retail,Referral,Android,19.0,1,0.58,False,22,0.53,Vanilla Swirl,Sweet,35.5,5,6.7,8.0,Energetic,False,0.17,True,False,53,Stable,Reduce,AE,True
414,29,Female,4,4,14,0,"Fruity,Dessert,Spice",Online,TikTok,iOS,39.2,0,0.53,False,21,0.48,Citrus Pop,Fruity,50.0,2,4.7,6.4,Anxious,True,0.52,False,False,55,Declining,Reduce,IN,True
415,48,Female,4,5,14,1,"Menthol,Dessert",Online,Website,iOS,42.4,2,0.69,True,14,0.87,Mango Tango,Menthol,45.9,1,6.4,2.8,LowEnergy,True,0.24,False,False,48,Stable,Reduce,US,False
416,19,Female,2,4,9,0,"Fruity,Beverage",Retail,TikTok,Android,34.8,1,0.1,False,18,0.59,Berry Blast,Sweet,50.0,6,5.2,5.2,LowEnergy,False,0.18,False,False,45,Declining,Quit,IN,True
417,52,Female,2,1,4,0,"Fruity,Beverage,Menthol",Online,Instagram,Desktop,25.9,2,0.77,False,14,0.72,Spicy Guava,Sweet,16.1,3,4.3,4.2,Anxious,False,0.12,False,False,57,Rising,Maintain,AE,False
418,40,Female,2,1,9,1,Spice,Retail,TikTok,Android,16.9,2,0.46,False,5,0.52,Choco Hazelnut,Spicy,50.0,1,8.9,7.3,LowEnergy,False,0.11,False,False,46,Stable,Maintain,AE,True
419,34,Female,5,2,7,1,Tobacco,Retail,Website,Android,16.7,1,0.66,True,21,0.5,Choco Hazelnut,Menthol,40.8,6,6.5,4.7,Happy,False,0.26,False,False,67,Declining,Maintain,US,False
420,43,Female,4,5,11,1,"Fruity,Menthol,Beverage",Online,Website,Android,30.2,0,0.65,False,14,0.5,Choco Hazelnut,Spicy,33.2,3,5.6,5.6,Happy,False,0.31,False,False,52,Stable,Maintain,US,False
421,25,Male,2,3,6,1,"Spice,Menthol",Retail,Website,Android,29.2,0,0.79,True,8,0.47,Mint Chill,Nutty,26.4,4,4.5,9.1,Happy,False,0.42,False,False,62,Stable,Maintain,PH,False
422,46,Male,3,3,5,0,Tobacco,Online,Website,iOS,39.0,1,0.63,True,23,0.58,Peach Punch,Fruity,15.4,5,6.2,7.5,Happy,True,0.41,False,False,44,Rising,Reduce,US,False
423,43,Female,3,2,11,1,"Fruity,Beverage",Online,Instagram,Android,31.5,0,0.48,False,15,0.33,Strawberry Cream,Fruity,50.0,6,6.3,4.8,Happy,False,0.12,False,False,53,Rising,Maintain,SG,False
424,27,Male,5,2,9,1,"Dessert,Fruity",Lounge,TikTok,Desktop,10.0,3,0.36,False,15,0.9,Spicy Guava,Spicy,41.0,4,7.4,7.7,LowEnergy,True,0.18,False,True,42,Stable,Maintain,SG,False
425,43,Female,5,4,2,1,"Spice,Dessert",Lounge,Instagram,iOS,35.5,0,0.55,False,19,0.4,Berry Blast,Fruity,10.0,1,5.4,5.4,Anxious,False,0.33,True,False,60,Declining,Maintain,AE,False
426,51,Other,1,2,14,0,"Fruity,Menthol",Online,TikTok,Android,15.0,0,0.31,False,20,0.23,Mango Tango,Fruity,46.6,5,5.9,7.7,LowEnergy,True,0.34,True,False,54,Declining,Quit,US,False
427,24,Female,1,2,13,0,"Tobacco,Menthol",Lounge,TikTok,iOS,21.2,2,0.51,True,6,0.19,Tobacco Twist,Nutty,50.0,6,5.4,5.9,Energetic,False,0.18,False,False,47,Stable,Reduce,SG,False
428,21,Male,1,3,11,0,"Beverage,Tobacco",Online,Referral,Android,27.5,0,0.56,True,19,0.11,Spicy Guava,Menthol,50.0,1,6.2,5.1,Happy,False,0.49,False,False,43,Declining,Maintain,SG,False
429,28,Male,5,4,14,0,"Fruity,Spice",Online,TikTok,iOS,45.0,1,0.5,True,8,0.48,Spicy Guava,Sweet,50.0,5,4.1,4.9,Happy,True,0.33,False,False,57,Stable,Maintain,PH,False
430,46,Male,5,2,12,1,"Beverage,Dessert",Online,Instagram,Android,56.1,1,0.61,False,6,0.27,Strawberry Cream,Spicy,50.0,5,5.5,6.9,LowEnergy,False,0.32,False,False,47,Stable,Maintain,US,False
431,53,Female,5,2,2,0,"Tobacco,Fruity",Lounge,Instagram,Android,31.1,1,0.56,True,20,0.12,Lychee Ice,Spicy,10.0,1,7.3,7.9,Energetic,False,0.21,False,False,57,Stable,Reduce,PH,False
432,42,Female,3,4,11,0,"Beverage,Dessert",Online,Website,iOS,23.2,0,0.55,True,23,0.57,Peach Punch,Nutty,34.4,1,5.0,7.1,LowEnergy,True,0.02,False,False,35,Stable,Reduce,IN,False
433,38,Female,5,5,12,0,Beverage,Retail,Website,Android,30.3,1,0.24,False,15,0.71,Vanilla Swirl,Nutty,50.0,6,7.7,5.9,Anxious,False,0.24,False,False,55,Stable,Quit,PH,False
434,53,Male,3,4,9,0,"Menthol,Spice",Retail,Instagram,Android,33.9,0,0.41,True,3,0.18,Citrus Pop,Sweet,27.5,5,7.5,3.8,Happy,False,0.55,False,False,45,Rising,Reduce,IN,False
435,27,Female,1,3,12,0,"Spice,Menthol,Tobacco",Retail,Instagram,Desktop,21.8,0,0.7,False,10,0.51,Choco Hazelnut,Menthol,50.0,6,7.6,5.5,LowEnergy,False,0.15,False,False,57,Declining,Quit,IN,True
436,54,Female,1,5,3,0,Tobacco,Online,Website,iOS,43.0,0,0.72,False,15,0.77,Custard Kunafa,Spicy,12.3,5,6.5,4.6,Anxious,True,0.22,False,False,48,Rising,Maintain,US,False
437,26,Male,1,1,8,0,Beverage,Online,Instagram,iOS,27.3,1,0.32,False,24,0.99,Lychee Ice,Nutty,24.2,6,6.4,8.6,Happy,True,0.44,False,False,56,Rising,Quit,IN,False
438,41,Female,2,4,11,1,"Beverage,Fruity",Online,Referral,iOS,30.0,0,0.48,False,16,0.7,Berry Blast,Spicy,50.0,1,6.9,5.9,Happy,False,0.07,False,False,45,Stable,Reduce,IN,True
439,52,Male,2,3,9,1,"Dessert,Beverage,Spice",Retail,Website,Desktop,31.7,1,0.76,False,17,0.32,Peach Punch,Fruity,50.0,1,8.1,7.0,Happy,True,0.37,False,False,56,Declining,Maintain,PH,False
440,52,Male,4,5,8,0,Tobacco,Retail,Instagram,Desktop,29.2,3,0.49,True,19,0.74,Vanilla Swirl,Spicy,47.2,2,8.0,6.0,Energetic,True,0.3,False,True,52,Stable,Maintain,US,False
441,53,Female,4,4,4,1,Spice,Retail,Instagram,Android,33.4,1,0.58,False,11,0.64,Citrus Pop,Menthol,13.9,6,4.5,7.1,LowEnergy,False,0.52,False,True,47,Rising,Reduce,US,False
442,35,Male,4,2,12,1,Dessert,Retail,Referral,Desktop,18.8,3,0.82,False,16,0.29,Pineapple Freeze,Menthol,42.5,2,5.5,7.6,Happy,False,0.25,False,False,47,Stable,Maintain,IN,True
443,49,Female,2,4,1,1,"Menthol,Tobacco",Online,TikTok,Android,19.4,0,0.55,True,5,0.87,Citrus Pop,Spicy,10.0,2,5.2,10.0,Happy,False,0.54,True,False,50,Declining,Reduce,PH,False
444,41,Female,2,1,4,0,Beverage,Retail,TikTok,Android,14.0,3,0.52,True,5,0.48,Rose Milk,Fruity,19.6,4,7.4,5.8,Anxious,False,0.4,True,False,49,Stable,Reduce,PH,False
445,40,Female,4,4,14,0,Spice,Retail,Referral,iOS,29.4,1,0.58,False,14,0.97,Choco Hazelnut,Menthol,50.0,5,5.7,8.1,LowEnergy,False,0.35,False,False,56,Stable,Maintain,PH,False
446,49,Male,4,5,9,0,"Dessert,Beverage",Online,Referral,Android,32.8,0,0.88,False,18,0.75,Peach Punch,Nutty,31.9,3,6.3,6.9,Anxious,False,0.12,True,True,45,Stable,Maintain,PH,False
447,54,Male,5,5,2,0,"Menthol,Dessert,Spice",Online,Referral,iOS,29.6,1,0.67,False,8,0.68,Rose Milk,Spicy,11.8,4,8.5,5.6,LowEnergy,True,0.41,True,False,65,Rising,Quit,AE,False
448,29,Female,4,4,3,0,"Dessert,Beverage",Retail,Website,Desktop,41.7,1,0.6,False,5,0.76,Vanilla Swirl,Fruity,14.7,5,7.8,5.7,Happy,False,0.23,True,False,62,Declining,Maintain,IN,False
449,30,Male,5,5,10,1,Menthol,Retail,TikTok,Android,24.9,1,0.52,True,7,0.53,Lychee Ice,Nutty,50.0,3,8.2,7.2,Energetic,False,0.07,False,False,54,Stable,Maintain,IN,True
450,40,Male,3,2,8,0,"Beverage,Tobacco",Online,Instagram,Android,31.7,0,0.68,False,16,0.55,Blueberry Muffin,Spicy,37.0,2,5.6,6.1,Anxious,False,0.15,True,False,29,Stable,Maintain,IN,True
451,42,Male,2,4,6,0,"Tobacco,Menthol,Fruity",Retail,Website,iOS,14.1,0,0.7,False,23,0.87,Citrus Pop,Fruity,25.5,3,4.0,6.7,Energetic,False,0.29,True,False,46,Stable,Quit,US,False
452,52,Female,4,2,8,1,"Fruity,Spice",Online,TikTok,iOS,21.1,0,0.44,True,14,0.71,Strawberry Cream,Nutty,47.5,1,6.0,7.5,Energetic,False,0.35,False,False,50,Declining,Reduce,US,False
453,47,Male,2,2,7,0,"Tobacco,Dessert,Menthol",Online,TikTok,iOS,32.0,0,0.7,False,5,0.91,Custard Kunafa,Menthol,33.2,1,4.8,10.0,Energetic,True,0.1,True,False,57,Rising,Maintain,PH,False
454,34,Female,2,3,14,1,"Dessert,Beverage,Spice",Retail,Referral,iOS,33.5,0,0.58,False,24,0.9,Berry Blast,Spicy,50.0,6,4.2,6.5,LowEnergy,True,0.05,False,True,36,Rising,Maintain,US,False
455,37,Female,2,4,13,1,Fruity,Retail,Instagram,iOS,22.1,1,0.6,False,9,0.98,Rose Milk,Spicy,50.0,5,7.9,4.8,LowEnergy,False,0.39,False,False,53,Rising,Maintain,SG,False
456,42,Male,3,5,13,1,"Menthol,Spice",Retail,TikTok,Desktop,24.3,1,0.47,True,4,0.73,Strawberry Cream,Menthol,50.0,4,5.4,7.1,Energetic,False,0.4,False,False,50,Stable,Maintain,IN,True
457,39,Male,1,2,5,1,Spice,Online,Instagram,Android,9.8,3,0.54,False,4,0.55,Citrus Pop,Sweet,23.2,2,5.5,5.8,Happy,True,0.28,False,False,62,Stable,Reduce,IN,False
458,30,Female,4,3,9,0,"Menthol,Spice",Online,TikTok,iOS,21.4,0,0.45,False,16,0.25,Peach Punch,Nutty,27.1,5,6.1,9.3,Happy,False,0.25,False,False,55,Stable,Maintain,AE,False
459,36,Female,1,4,4,1,Dessert,Online,Instagram,iOS,33.9,1,0.44,False,24,0.73,Berry Blast,Menthol,12.5,2,8.5,5.8,Energetic,False,0.44,False,False,59,Stable,Reduce,AE,False
460,53,Female,1,4,6,1,Dessert,Online,Instagram,Android,30.8,0,0.66,False,17,0.36,Pineapple Freeze,Spicy,21.6,1,6.3,6.5,Anxious,False,0.24,False,False,53,Rising,Reduce,SG,False
461,29,Female,1,1,2,1,"Tobacco,Beverage,Dessert",Online,Instagram,Android,30.0,0,0.55,True,15,0.35,Choco Hazelnut,Nutty,10.0,4,7.6,7.4,Anxious,False,0.47,False,False,48,Rising,Maintain,AE,False
462,36,Male,2,1,2,1,Dessert,Online,Website,Android,25.5,0,0.41,False,4,0.31,Tobacco Twist,Nutty,10.0,4,6.1,7.2,LowEnergy,True,0.53,False,False,45,Rising,Quit,PH,False
463,29,Male,5,2,2,1,"Spice,Fruity,Dessert",Online,Website,Desktop,25.1,0,0.93,False,6,0.89,Blueberry Muffin,Sweet,10.0,1,4.6,8.6,Anxious,False,0.35,False,False,58,Stable,Maintain,PH,False
464,26,Male,2,1,10,0,Menthol,Online,TikTok,Android,18.4,1,0.43,True,16,0.88,Peach Punch,Spicy,40.8,3,5.1,7.5,Happy,False,0.36,False,False,47,Declining,Maintain,IN,True
465,24,Male,2,2,7,1,Tobacco,Retail,Referral,Desktop,32.0,1,0.76,False,4,0.67,Lychee Ice,Fruity,29.8,4,6.5,10.0,Energetic,True,0.09,False,False,43,Stable,Quit,PH,False
466,45,Male,1,5,13,0,"Tobacco,Fruity,Spice",Online,TikTok,Desktop,29.2,0,0.38,False,6,0.53,Berry Blast,Sweet,42.9,3,6.6,7.2,Anxious,False,0.15,False,False,33,Rising,Maintain,AE,True
467,31,Male,2,2,2,1,"Beverage,Menthol",Online,Instagram,iOS,29.9,1,0.67,False,5,0.7,Citrus Pop,Sweet,10.0,2,7.2,8.4,Energetic,False,0.36,False,False,50,Rising,Maintain,SG,False
468,48,Male,1,1,12,1,"Spice,Dessert",Retail,Referral,Desktop,19.7,2,0.56,True,16,0.65,Lychee Ice,Fruity,50.0,4,7.2,5.8,Anxious,True,0.26,False,False,54,Declining,Maintain,PH,False
469,36,Female,5,5,13,0,Beverage,Online,Instagram,iOS,5.0,1,0.51,False,16,0.47,Vanilla Swirl,Fruity,50.0,6,7.6,9.5,LowEnergy,False,0.14,False,False,51,Rising,Maintain,IN,True
470,33,Female,4,1,2,0,"Dessert,Fruity",Retail,Referral,Desktop,36.0,1,0.63,False,10,0.44,Rose Milk,Sweet,10.0,1,5.6,6.0,Happy,True,0.21,False,False,58,Rising,Quit,IN,False
471,22,Male,1,2,9,0,"Dessert,Spice",Online,Instagram,iOS,20.2,1,0.61,False,9,0.44,Rose Milk,Nutty,44.1,3,8.7,8.7,LowEnergy,False,0.4,False,False,45,Rising,Maintain,AE,True
472,52,Female,5,3,7,1,"Beverage,Spice",Online,Referral,Desktop,16.4,3,0.48,False,4,0.63,Mango Tango,Menthol,38.4,6,8.8,7.8,Energetic,False,0.62,False,False,42,Stable,Maintain,PH,False
473,29,Male,4,4,11,1,"Fruity,Beverage",Online,Instagram,Desktop,31.9,2,0.47,False,14,0.68,Citrus Pop,Menthol,47.1,2,5.9,6.6,Happy,False,0.25,False,True,54,Rising,Quit,AE,True
474,42,Female,3,1,3,1,"Spice,Fruity,Dessert",Online,Referral,Desktop,21.1,0,0.36,True,4,0.51,Mango Tango,Sweet,14.8,2,5.5,8.7,Happy,False,0.08,True,False,64,Rising,Maintain,IN,False
475,38,Male,1,2,3,1,"Spice,Menthol",Retail,TikTok,Android,35.6,0,0.65,False,12,0.97,Blueberry Muffin,Nutty,17.6,4,4.4,6.5,LowEnergy,False,0.37,False,False,47,Stable,Quit,SG,False
476,53,Female,1,5,7,1,"Beverage,Dessert,Menthol",Lounge,Referral,iOS,31.2,1,0.41,False,24,0.18,Pineapple Freeze,Fruity,38.6,4,6.7,8.6,Anxious,False,0.51,True,True,52,Rising,Maintain,PH,False
477,40,Female,3,1,5,0,"Beverage,Menthol",Online,Instagram,iOS,31.8,1,0.6,False,10,0.41,Custard Kunafa,Sweet,21.4,6,7.0,7.1,LowEnergy,False,0.29,False,False,51,Rising,Maintain,SG,False
478,33,Male,3,1,10,0,"Fruity,Tobacco",Online,TikTok,Android,11.3,1,0.69,True,4,0.48,Custard Kunafa,Spicy,49.3,5,5.8,5.9,Energetic,False,0.07,False,False,49,Stable,Maintain,PH,False
479,31,Male,1,4,14,1,Menthol,Retail,Referral,iOS,37.1,0,0.63,False,18,0.12,Citrus Pop,Nutty,49.4,5,6.8,7.0,Anxious,False,0.1,False,False,54,Declining,Maintain,IN,True
480,48,Male,3,2,14,0,Spice,Online,TikTok,Android,27.6,2,0.49,False,13,0.43,Rose Milk,Spicy,50.0,4,4.8,6.6,LowEnergy,False,0.46,False,False,56,Rising,Maintain,PH,False
481,22,Male,2,3,6,0,"Tobacco,Menthol,Beverage",Retail,Website,iOS,21.3,1,0.74,False,13,0.35,Choco Hazelnut,Spicy,35.7,5,7.7,5.8,LowEnergy,True,0.02,False,False,49,Rising,Maintain,IN,True
482,52,Male,4,5,13,0,Spice,Online,Website,Desktop,26.4,1,0.54,True,14,0.56,Strawberry Cream,Sweet,50.0,1,5.9,6.8,Anxious,True,0.21,False,False,46,Rising,Reduce,US,False
483,40,Female,4,2,12,0,Menthol,Lounge,TikTok,Android,7.2,1,0.4,True,18,0.4,Peach Punch,Nutty,50.0,6,6.8,7.1,Anxious,False,0.18,False,False,49,Stable,Maintain,IN,True
484,46,Male,4,5,8,1,Spice,Online,Website,Desktop,29.1,0,0.56,False,1,0.75,Mint Chill,Spicy,33.8,1,6.8,2.8,Anxious,False,0.39,False,False,44,Declining,Maintain,IN,False
485,28,Female,2,1,9,0,Menthol,Online,TikTok,iOS,14.7,0,0.69,True,21,0.56,Custard Kunafa,Nutty,50.0,5,4.1,7.3,LowEnergy,False,0.32,False,False,47,Rising,Maintain,PH,False
486,35,Female,3,4,1,1,"Tobacco,Fruity,Beverage",Retail,Referral,Desktop,11.5,2,0.5,False,16,0.22,Blueberry Muffin,Menthol,10.0,4,7.5,7.6,Anxious,True,0.35,False,False,37,Stable,Reduce,SG,False
487,29,Male,5,4,3,0,"Dessert,Spice,Menthol",Retail,Instagram,Desktop,9.8,0,0.73,True,15,0.78,Rose Milk,Spicy,10.0,1,5.6,8.7,Anxious,False,0.25,False,False,49,Rising,Maintain,IN,False
488,26,Female,3,3,11,0,"Tobacco,Spice",Online,Instagram,Android,36.1,0,0.48,False,22,0.19,Spicy Guava,Spicy,50.0,2,6.7,4.6,Anxious,True,0.06,False,False,44,Stable,Maintain,PH,False
489,27,Male,1,4,7,0,Tobacco,Retail,Referral,Android,18.7,2,0.5,False,5,0.86,Spicy Guava,Nutty,26.8,4,4.8,5.0,Happy,False,0.42,False,False,41,Rising,Quit,IN,False
490,34,Female,4,1,6,1,"Menthol,Dessert",Retail,Referral,Android,40.3,1,0.44,False,6,0.94,Mango Tango,Menthol,18.6,6,5.9,6.8,Energetic,False,0.27,False,False,41,Declining,Maintain,AE,False
491,24,Male,3,3,7,1,"Spice,Tobacco",Online,TikTok,iOS,19.6,2,0.7,False,6,0.39,Berry Blast,Spicy,38.2,3,6.9,5.4,Anxious,True,0.3,False,False,45,Stable,Maintain,AE,True
492,30,Other,5,2,8,1,"Beverage,Fruity,Dessert",Retail,Website,Android,7.9,0,0.59,False,3,0.93,Lychee Ice,Sweet,30.6,3,5.2,4.7,Energetic,False,0.19,False,False,41,Rising,Maintain,AE,False
493,26,Female,1,4,6,1,"Menthol,Beverage",Online,Instagram,iOS,13.8,1,0.45,True,16,0.81,Choco Hazelnut,Nutty,32.3,4,5.3,5.9,Anxious,False,0.41,False,True,46,Declining,Maintain,AE,False
494,44,Male,2,3,3,1,Fruity,Retail,Instagram,iOS,37.4,0,0.54,True,12,0.93,Mango Tango,Nutty,11.6,5,6.7,6.0,Anxious,True,0.09,False,True,48,Rising,Reduce,SG,False
495,19,Male,2,1,2,1,"Tobacco,Menthol",Lounge,TikTok,iOS,23.4,5,0.14,False,4,0.7,Strawberry Cream,Spicy,10.0,1,6.3,5.0,Happy,False,0.41,False,False,48,Rising,Maintain,IN,False
496,22,Female,5,5,12,1,"Tobacco,Dessert,Fruity",Online,TikTok,iOS,19.5,0,0.72,False,1,0.31,Spicy Guava,Menthol,50.0,1,6.9,5.0,Happy,False,0.12,False,False,36,Declining,Maintain,AE,True
497,46,Female,1,5,7,1,"Beverage,Menthol",Online,TikTok,iOS,26.6,0,0.57,False,4,0.91,Blueberry Muffin,Spicy,28.6,4,6.1,6.3,Anxious,True,0.78,False,True,59,Rising,Maintain,PH,False
498,54,Male,4,1,12,0,"Tobacco,Spice",Online,Instagram,iOS,30.0,1,0.24,False,1,0.27,Choco Hazelnut,Fruity,50.0,2,7.3,4.3,Anxious,False,0.52,False,False,49,Declining,Quit,AE,True
499,36,Male,3,1,12,1,Dessert,Online,Referral,Desktop,36.2,0,0.38,False,21,0.29,Mint Chill,Spicy,50.0,6,5.8,4.3,Anxious,True,0.17,False,False,56,Stable,Maintain,US,False
500,25,Female,1,5,12,1,"Tobacco,Menthol",Lounge,Referral,Android,39.5,2,0.54,False,8,0.34,Berry Blast,Fruity,50.0,5,7.2,6.6,Energetic,False,0.44,False,False,36,Declining,Reduce,US,False
501,18,Male,2,3,11,1,"Fruity,Dessert",Online,Website,Desktop,21.4,0,0.4,True,24,0.37,Blueberry Muffin,Sweet,50.0,2,5.4,8.8,Anxious,False,0.4,False,False,41,Stable,Maintain,SG,False
502,39,Female,5,5,1,0,Fruity,Online,TikTok,Android,11.7,0,0.72,False,5,0.56,Mango Tango,Nutty,10.0,4,5.8,7.6,Energetic,False,0.33,False,False,65,Rising,Reduce,US,False
503,34,Male,5,1,3,1,"Spice,Dessert",Retail,TikTok,iOS,20.9,0,0.66,False,2,0.74,Peach Punch,Nutty,12.6,4,7.4,8.3,Happy,True,0.14,True,False,52,Declining,Reduce,PH,False
504,24,Male,3,4,12,1,Spice,Retail,Referral,Android,27.6,0,0.65,False,12,0.93,Spicy Guava,Menthol,50.0,2,5.9,3.8,Energetic,True,0.14,False,False,45,Rising,Maintain,AE,True
505,42,Female,5,2,11,0,Fruity,Online,Website,Android,15.4,2,0.21,False,22,0.18,Pineapple Freeze,Spicy,39.0,3,5.1,4.4,Anxious,False,0.35,False,False,51,Stable,Maintain,US,False
506,21,Male,5,4,4,1,Tobacco,Retail,Instagram,iOS,15.4,0,0.52,False,17,0.96,Custard Kunafa,Sweet,18.5,4,8.6,6.5,Happy,False,0.45,False,False,63,Stable,Maintain,US,False
507,53,Male,1,4,13,0,Fruity,Retail,Referral,Android,28.4,1,0.5,False,7,0.93,Custard Kunafa,Fruity,50.0,6,6.5,7.8,LowEnergy,False,0.03,False,False,43,Stable,Maintain,SG,False
508,23,Male,4,1,14,0,"Beverage,Dessert",Lounge,Referral,iOS,24.5,2,0.46,False,11,0.15,Mango Tango,Menthol,50.0,5,7.1,7.5,Happy,True,0.24,False,False,49,Stable,Maintain,US,False
509,48,Male,3,5,1,0,Menthol,Retail,Referral,Android,25.3,0,0.54,True,4,0.42,Blueberry Muffin,Sweet,10.0,2,4.0,4.5,LowEnergy,False,0.19,False,False,62,Declining,Maintain,AE,False
510,36,Female,1,3,5,0,Spice,Retail,Website,Android,17.4,1,0.43,True,5,0.83,Pineapple Freeze,Sweet,24.8,3,8.1,8.2,Energetic,False,0.21,False,False,54,Declining,Maintain,IN,False
511,44,Male,4,4,10,1,"Menthol,Beverage,Fruity",Online,Website,iOS,22.7,1,0.63,False,6,0.65,Blueberry Muffin,Fruity,50.0,2,9.0,6.4,Happy,False,0.23,False,False,42,Declining,Maintain,AE,True
512,27,Female,1,5,3,0,"Dessert,Spice",Online,TikTok,iOS,15.8,1,0.71,False,11,0.8,Mint Chill,Fruity,17.5,3,8.0,7.7,Happy,False,0.04,False,False,48,Stable,Reduce,US,False
513,43,Female,1,3,2,0,"Spice,Menthol",Retail,Referral,Android,33.9,0,0.7,False,1,0.75,Mint Chill,Nutty,10.0,3,8.2,5.6,Happy,False,0.17,False,False,50,Declining,Maintain,US,False
514,36,Female,5,4,3,0,"Beverage,Menthol",Lounge,Referral,Android,35.4,1,0.58,True,10,0.55,Peach Punch,Spicy,10.5,6,6.0,4.2,Energetic,True,0.6,False,False,40,Stable,Maintain,US,False
515,20,Male,4,3,8,0,"Beverage,Tobacco",Retail,Instagram,iOS,6.5,1,0.9,True,20,0.14,Citrus Pop,Menthol,35.6,5,6.8,7.8,Anxious,False,0.46,False,False,48,Declining,Reduce,SG,False
516,30,Male,3,5,6,0,Beverage,Lounge,Instagram,Desktop,15.7,0,0.77,False,24,0.63,Peach Punch,Spicy,30.6,4,7.1,7.2,Energetic,True,0.34,True,False,39,Declining,Reduce,PH,False
517,45,Female,3,2,13,1,"Dessert,Fruity,Spice",Online,TikTok,iOS,10.0,0,0.58,False,21,0.14,Pineapple Freeze,Menthol,47.9,3,5.7,4.6,Happy,False,0.19,False,False,50,Rising,Quit,AE,True
518,37,Female,4,5,14,0,Spice,Retail,Referral,Android,18.5,0,0.53,False,11,0.64,Berry Blast,Sweet,42.2,4,6.4,5.5,Anxious,False,0.54,False,False,54,Rising,Quit,US,False
519,45,Male,5,1,7,1,"Spice,Tobacco",Retail,Referral,Desktop,24.2,1,0.8,False,24,0.82,Rose Milk,Fruity,28.2,5,5.3,7.5,Happy,False,0.27,False,False,39,Declining,Reduce,IN,False
520,25,Male,2,3,12,1,Fruity,Retail,Instagram,iOS,10.5,1,0.75,True,17,0.63,Mint Chill,Fruity,50.0,4,6.0,6.8,Happy,False,0.03,False,True,47,Rising,Maintain,SG,False
521,18,Male,1,2,6,0,"Spice,Fruity",Online,TikTok,iOS,15.8,0,0.39,False,8,1.0,Berry Blast,Sweet,30.5,6,7.5,7.3,LowEnergy,False,0.08,False,False,65,Stable,Reduce,PH,False
522,20,Female,5,3,6,1,"Beverage,Tobacco",Online,TikTok,iOS,15.0,1,0.76,False,13,0.51,Mint Chill,Sweet,25.2,6,4.4,5.7,Happy,False,0.26,False,True,49,Declining,Reduce,US,False
523,30,Female,4,3,12,0,"Tobacco,Spice",Retail,Referral,iOS,27.1,1,0.58,True,20,0.77,Strawberry Cream,Menthol,42.9,1,7.6,8.6,Energetic,True,0.25,False,False,64,Rising,Reduce,AE,True
524,45,Female,1,4,3,0,Tobacco,Online,Referral,iOS,25.7,2,0.47,False,18,0.7,Citrus Pop,Sweet,12.2,6,4.6,6.3,Energetic,False,0.67,False,False,57,Declining,Maintain,IN,False
525,42,Female,3,1,12,0,"Menthol,Fruity",Lounge,Referral,Android,17.8,1,0.3,True,22,0.99,Tobacco Twist,Menthol,42.1,3,6.6,2.9,Energetic,False,0.27,False,False,36,Declining,Reduce,SG,False
526,50,Female,2,3,13,0,"Dessert,Beverage,Fruity",Online,TikTok,iOS,26.8,0,0.56,True,16,0.74,Lychee Ice,Spicy,43.1,5,6.7,6.7,Anxious,False,0.51,False,False,54,Rising,Reduce,AE,True
527,23,Male,3,5,14,1,"Fruity,Beverage,Menthol",Retail,TikTok,Android,19.5,0,0.6,True,2,0.25,Mint Chill,Fruity,50.0,6,7.2,7.4,LowEnergy,True,0.5,False,False,63,Stable,Maintain,AE,True
528,49,Male,4,5,8,1,Beverage,Retail,Instagram,Desktop,22.3,1,0.84,True,5,0.96,Lychee Ice,Fruity,47.9,2,6.3,6.9,LowEnergy,True,0.42,False,False,44,Rising,Reduce,SG,False
529,38,Male,1,4,12,0,Fruity,Retail,Instagram,Desktop,41.7,1,0.74,False,18,0.7,Pineapple Freeze,Fruity,41.9,5,5.2,5.9,Happy,False,0.35,False,False,57,Stable,Maintain,AE,True
530,33,Male,4,1,7,1,"Dessert,Spice,Beverage",Online,Referral,Android,38.4,0,0.51,False,3,0.15,Blueberry Muffin,Spicy,22.1,3,6.7,3.6,Happy,False,0.25,True,True,46,Stable,Reduce,IN,False
531,38,Female,1,1,7,0,"Fruity,Beverage",Lounge,Referral,iOS,12.0,4,0.66,False,22,0.69,Blueberry Muffin,Spicy,27.9,5,9.0,5.5,LowEnergy,True,0.42,False,False,45,Declining,Reduce,IN,False
532,28,Male,5,5,6,1,"Menthol,Fruity",Retail,Referral,Android,33.3,0,0.72,False,17,0.89,Berry Blast,Nutty,26.3,6,6.5,5.7,Anxious,True,0.38,False,True,58,Rising,Maintain,AE,False
533,54,Male,2,2,5,0,"Beverage,Dessert,Spice",Online,Referral,Android,33.1,1,0.61,True,16,0.62,Pineapple Freeze,Menthol,18.1,2,5.4,5.5,Energetic,True,0.13,True,True,53,Stable,Quit,US,False
